Epoch 	Iter. 	loss_func(x) 		||grad(x)|| 	||p||

12 	 231 	 3.0098e+00 	3.7604e+00 	1.8802e+00
12 	 232 	 3.3655e+00 	1.1969e+01 	5.9846e+00
12 	 233 	 1.2339e+01 	1.1427e+01 	5.7134e+00
12 	 234 	 4.3898e+01 	9.2529e+00 	4.6265e+00
12 	 235 	 7.8741e+00 	5.6958e+00 	2.8479e+00
12 	 236 	 1.6331e+01 	1.6604e+00 	8.3019e-01
12 	 237 	 1.7422e+00 	2.0091e+00 	1.0045e+00
12 	 238 	 3.1127e+00 	5.3485e+00 	2.6743e+00
12 	 239 	 4.5780e+00 	5.1999e+00 	2.5999e+00
13 	 240 	 7.1587e+00 	5.2459e+00 	2.6230e+00
13 	 241 	 4.6855e+00 	1.0546e+01 	5.2728e+00
13 	 242 	 1.3921e+01 	7.5784e+00 	3.7892e+00
13 	 243 	 2.0307e+01 	2.7059e-01 	1.3529e-01
13 	 244 	 3.5651e+00 	2.9039e+00 	1.4519e+00
13 	 245 	 2.5166e+00 	5.2649e+00 	2.6325e+00
13 	 246 	 5.9477e+00 	4.3954e+00 	2.1977e+00
13 	 247 	 4.5750e+00 	2.9202e+00 	1.4601e+00
13 	 248 	 3.3822e+00 	1.0580e+00 	5.2898e-01
13 	 249 	 3.1090e+00 	1.6126e+00 	8.0632e-01
13 	 250 	 2.8756e+00 	4.2878e+00 	2.1439e+00
13 	 251 	 4.6422e+00 	6.2409e+00 	3.1205e+00
13 	 252 	 7.0942e+00 	9.0406e+00 	4.5203e+00
13 	 253 	 1.2299e+01 	7.8705e+00 	3.9352e+00
13 	 254 	 1.7570e+01 	7.4214e+00 	3.7107e+00
13 	 255 	 6.6441e+00 	1.1703e+01 	5.8515e+00
13 	 256 	 2.0909e+01 	1.1305e+01 	5.6526e+00
13 	 257 	 2.7599e+01 	7.6162e+00 	3.8081e+00
13 	 258 	 1.2989e+01 	3.6836e+00 	1.8418e+00
13 	 259 	 3.7718e+00 	4.6893e+00 	2.3446e+00
14 	 260 	 3.4136e+00 	8.1319e+00 	4.0660e+00
14 	 261 	 1.1215e+01 	9.2436e+00 	4.6218e+00
14 	 262 	 1.3229e+01 	5.5393e+00 	2.7696e+00
14 	 263 	 1.0776e+01 	1.9615e-01 	9.8077e-02
14 	 264 	 1.5883e+00 	3.8936e+00 	1.9468e+00
14 	 265 	 3.5151e+00 	5.3898e+00 	2.6949e+00
14 	 266 	 5.6409e+00 	8.4652e+00 	4.2326e+00
14 	 267 	 8.1998e+00 	1.4924e+01 	7.4618e+00
14 	 268 	 3.5083e+01 	1.0059e+01 	5.0297e+00
14 	 269 	 3.5685e+01 	4.9044e+00 	2.4522e+00
14 	 270 	 4.7875e+00 	6.8888e+00 	3.4444e+00
14 	 271 	 8.3416e+00 	9.3091e+00 	4.6545e+00
14 	 272 	 1.1655e+01 	9.8196e+00 	4.9098e+00
14 	 273 	 2.4711e+01 	6.2998e+00 	3.1499e+00
14 	 274 	 9.4954e+00 	2.5289e+00 	1.2645e+00
14 	 275 	 3.5995e+00 	3.7540e-01 	1.8770e-01
14 	 276 	 2.2770e+00 	3.8684e-01 	1.9342e-01
14 	 277 	 2.1999e+00 	9.3027e-01 	4.6514e-01
14 	 278 	 2.3568e+00 	1.0707e+00 	5.3537e-01
14 	 279 	 2.2414e+00 	3.5158e+00 	1.7579e+00
15 	 280 	 3.9751e+00 	1.3747e+01 	6.8737e+00
15 	 281 	 1.3816e+01 	5.6944e+00 	2.8472e+00
15 	 282 	 2.6020e+01 	9.1027e+00 	4.5514e+00
15 	 283 	 1.7105e+01 	1.0350e+01 	5.1748e+00
15 	 284 	 1.3249e+01 	7.5470e+00 	3.7735e+00
15 	 285 	 1.9467e+01 	4.7238e+00 	2.3619e+00
15 	 286 	 4.1586e+00 	1.1367e+01 	5.6836e+00
15 	 287 	 1.6845e+01 	8.0293e+00 	4.0146e+00
15 	 288 	 2.3111e+01 	1.7486e+00 	8.7428e-01
15 	 289 	 2.9312e+00 	2.2888e+00 	1.1444e+00
15 	 290 	 2.4694e+00 	1.6938e-01 	8.4691e-02
15 	 291 	 2.1293e+00 	2.8516e+00 	1.4258e+00
15 	 292 	 2.5829e+00 	3.1830e+00 	1.5915e+00
15 	 293 	 2.8686e+00 	4.4281e+00 	2.2140e+00
15 	 294 	 4.3593e+00 	7.8390e+00 	3.9195e+00
15 	 295 	 8.4227e+00 	1.0737e+01 	5.3683e+00
15 	 296 	 1.7304e+01 	7.9217e+00 	3.9609e+00
15 	 297 	 1.8410e+01 	5.3151e+00 	2.6575e+00
